大乘經典,dà shèng jīng diǎn,,“a scripture of the Great Vehicle”,
大乘經,dà shèng jīng,,“a scripture of the Great Vehicle”,
大乘法,dà shèng fǎ,,“the Dharma of the Great Vehicle”,
大乘意,dà shèng yì,,“a desire for the Great Vehicle”,
大乘,dà shèng,,“the Great Vehicle”,
夜叉吉遮,yè chā jí zhē,QYS. jia- tṣha kjiet4 tśja,a transliteration which corresponds with BHS. yakṣa-kṛtya (a kind of demon),"Cf. 吉遮 (jí zhē), 人吉遮 (rén jí zhē)"
夜叉,yè chā,QYS. jia- tṣha,"a transliteration of Skt. yakṣa (“a ghost, spirit, ogre”)",Cf. 夜叉吉遮 (yè chā jí zhē)
多髪,duō fà,,name of a female demon,
多陀阿伽度,duō tuó ā qié dù,QYS. tâ dâ ʔâ gja duo-,a transliteration of Skt. tathāgata (an epithet of a buddha),
多羅樹,duō luó shù,QYS. tâ lâ,"“tāla (Borassus flabelliformis) tree, palm-tree” (used as measure of height)",
多是,duō shì,,"“probably, most likely”",
多摩羅跋栴檀香神通,duō mó luó bá zhān tán xiāng shén tōng,,name of a buddha,
多摩羅跋栴檀香,duō mó luó bá zhān tán xiāng,QYS. tâ muâ lâ buât tśjän dân,name of a buddha,Cf. 多摩羅栴檀之香 (duō mó luó zhān tán zhī xiāng)
多摩羅跋,duō mó luó bá,QYS. tâ muâ lâ buât,a transliteration of Skt. tamālapattra (the leaf of Xanthochymus pictorius),Cf. 多摩羅 (duō mó luó)
多摩羅栴檀之香,duō mó luó zhān tán zhī xiāng,,name of a buddha,Cf. 多摩羅跋栴檀香 (duō mó luó bá zhān tán xiāng)
多摩羅,duō mó luó,QYS. tâ muâ lâ,a transliteration of Skt. tamāla (Xanthochymus pictorius),Cf. 多摩羅跋 (duō mó luó bá)
多寳,duō bǎo,,name of a buddha,
多伽羅,duō qié luó,QYS. tâ gja lâ,a transliteration of Skt. tagara (“Tabernæmontana coronaria”),Cf. 桂香 (guì xiāng)
外道,wài dào,,"“heretic; heretics, dissidents”",
外書,wài shū,,“a non-Buddhist writing”,
壞一切世間怖畏,huài yī qiè shì jiān bù wèi,,name of a buddha,
壓油,yā yóu,,“presses out oil”,
增長,zēng zhǎng,,"“increases in growth, grows”",
增意,zēng yì,,name of a prince,
增上慢,zēng shàng màn,,"“increasingly more arrogant, very arrogant” (a translation of Skt. adhimāna)",
墜墮,zhuì duò,,“falls”,
塼瓦,zhuān wǎ,,“bricks and tiles”,
塵穢,chén huì,,"“dust, dirt (of worldly life)”",
塵數,chén shù,,“(numerous as) the number of dust particles”,
塵坌,chén bèn,,“dust”,
塗香,tú xiāng,,"“fragrant unguent, paste incense”",
塔廟,tǎ miào,,“a stūpa”,"Cf. 塔 (tǎ), 佛廟 (fó miào), 佛塔 (fó tǎ), 石廟 (shí miào)"
塔寺,tǎ sì,,“a stūpa of a buddha”,
塔,tǎ,,“a stūpa”,"Cf. 佛廟 (fó miào), 佛塔 (fó tǎ), 塔廟 (tǎ miào), 塔寺 (tǎ sì)"
堪任,kān rèn,,"“is equal to, is capable”",
堆阜,duī fù,,"“a hill, mound”",
堅黒栴檀,jiān hēi zhān tán,,lit. “hard black sandalwood” (a translation of Skt. kālânusāri-candana [a kind of fragrant sandal wood]),Cf. 栴檀 (zhān tán)
堅滿,jiān mǎn,,name of a bodhisattva,
堂閣,táng gé,,“a hall”,
堂舍,táng shè,,“a hall”,
基陛,jī bì,,“foundations and steps (of a building)”,
執金剛,zhí jīn gāng,,"“One Who Holds the Thunderbolt” (Vajrapāṇi, one of the guardian spirits of Buddhism)",
執作,zhí zuò,,"“takes charge of, manages”",
垢膩,gòu nì,,"“dirt, filth; dirty”",
垂布,chuí bù,,“(cloud) hangs down and spreads out”,
垂,chuí,,"“deigns, condescends”",
坑坎,kēng kǎn,,“pits”,Cf. 丘坑 (qiū kǎn)
坐禪,zuò chán,,“sits in meditation”,
地種,dì zhǒng,,“the earth element”#,
地獄,dì yù,,“hell”,
地,dì,,"“a state, situation; a stage (of progressive religious development)”","Cf. 處 (chù), 阿惟越致地 (ā wéi yuè zhì dì), 不退地 (bù tuì dì), 不退轉地 (bù tuì zhuǎn dì), 淳善地 (chún shàn dì), 忍辱地 (rěn rǔ dì), 聲聞地 (shēng wén dì), 調柔地 (tiáo róu dì), 學地 (xué dì), 一切智地 (yī qiè zhì dì)"
圮坼,pǐ chè,,"“falls apart, collapses”",
在在,zài zài,,“everywhere”,
在,zài,,"“at will, as one likes”",Cf. 自在 (zì zài) (2)
土山,tǔ shān,,“a mountain” (lit. a dirt mountain”) (?),
圓滿,yuán mǎn,,“perfect” or “completely round”,
園觀,yuán guàn,,“a garden”,
國界,guó jiè,,"“realm, territory”#",Cf. 界 (jiè)
因緣,yīn yuán,,"“causes and conditions, principal and subsidiary causes; cause, reason”",
四部衆,sì bù zhòng,,"“the fourfold assemblies of Buddhist disciples, i.e. monks, nuns, laymen, and laywomen”","Cf. 四部 (sì bù), 四衆 (sì zhòng)"
四部,sì bù,,"“the four groups of Buddhists, i.e. monks, nuns, laymen, and laywomen”","Cf. 四部衆 (sì bù zhòng), 四衆 (sì zhòng)"
四諦法輪,sì dì fǎ lún,,“the Wheel of the Dharma of the four truths”,Cf. 法輪 (fǎ lún)
四諦,sì dì,,“the four truths”,Cf. 四諦法輪 (sì dì fǎ lún)
四衢道,sì qú dào,,"“a street, which splits in four directions” or “a crossroad”#",Cf. 四衢 (sì qú)
四衢,sì qú,,"“a street, which splits in four directions” or “a crossroad”",Cf. 四衢道 (sì qú dào)
四衆,sì zhòng,,"“the fourfold assemblies of Buddhist disciples, i.e. monks, nuns, laymen, and laywomen”","Cf. 四部 (sì bù), 四部衆 (sì bù zhòng)"
四生,sì shēng,,“the four types of birth”,
四王,sì wáng,,“the four (heavenly) kings”,"Cf. 四大天王 (sì dà tiān wáng), 四天王 (sì tiān wáng)"
四無礙智,sì wú ài zhì,,“the four kinds of unobstructed wisdom”,
四惡道,sì è dào,,“the four evil states of existence (of sentient beings)”,"Cf. 惡道 (è dào), 三惡道 (sān è dào)"
四天王,sì tiān wáng,,“the four heavenly kings”,"Cf. 四大天王 (sì dà tiān wáng), 四王 (sì wáng)"
四天下,sì tiān xià,,"“four realms under heaven, (a world consisting of) four continents”",
四大天王,sì dà tiān wáng,,“the four heavenly kings”,"Cf. 四天王 (sì tiān wáng), 四王 (sì wáng)"
四大,sì dà,,"“the four great (physical elements which constitute the material world, viz. earth, water, fire, and air[or wind]”",
四事,sì shì,,“the four kinds of things (to be offered to monks)”,
囑累,zhǔ lěi,,“entrusts”,
嚴飾,yán shì,,“neatly decorated; neat adornments”,
嚴淨,yán jìng,,"“adorned and purified; neat and clean, wholly purified”",
嚴好,yán hǎo,,“neat and nice”,
嚮意,xiàng yì,,→ 響意 (xiǎng yì),
㘁吠,yì fèi,,→ 嘷吠 (háo fèi),
嘷吠,háo fèi,,"“roars, howls”",
嘊喍,ái chái,,→ 啀喍 (ái chái),
單己,dān jǐ,,“alone”,
喜滿,xǐ mǎn,,name of a kalpa,
喜捨,xǐ shě,,“joy (= Skt. muditā) and indifference (= Skt. upekṣā)”#,
喎斜,wāi xié,,"“awry, twisted”",
善順,shàn shùn,,"“meek, gentle, ready to accept”",
善逝,shàn shì,,"“a Well-Gone” (a translation of Skt. sugata, one of the epithets of a buddha)",
善軟,shàn ruǎn,,“good and gentle”,
善處,shàn chù,,"“a happy state, a good existence”",
善能,shàn néng,,"“is able, is capable, is good at”",Cf. 能善 (néng shàn)
善知識,shàn zhī shí,,“a good friend”,
善男子,shàn nán zǐ,,“a good man” (a translation of Skt. kulaputra [“a son of a noble family”]),
善淨,shàn jìng,,name of a buddha-world,
善業,shàn yè,,“good deeds”,
善根力,shàn gēn lì,,“the power of the roots of merit”,
善根,shàn gēn,,“roots of merit”,"Cf. 不善根 (bù shàn gēn), 善根力 (shàn gēn lì), 善本 (shàn běn)"
善本,shàn běn,,“roots of merit”,Cf. 善根 (shàn gēn)
善意,shàn yì,,name of a prince,
善巧,shàn qiǎo,,“skilful”,
善寂,shàn jì,,“(the state of) perfect tranquillity”,
善女人,shàn nǚ rén,,“a good woman” (a translation of Skt. kuladuhitṛ [“a daughter of a noble family”]),
善哉,shàn zāi,,“please!”,
善利,shàn lì,,"“good gain, advantage, benefit”",Cf. 大善利 (dà shàn lì)
善,shàn,,name of a buddha-world,
問訊,wèn xùn,,"“salutes, greets”",
商估,shāng gū,,“merchants”,
商主,shāng zhǔ,,"“a merchant chief, a caravan leader”",
啀喍,ái chái,,"“(a dog) growls, baring its teeth”",
唼食,shà shí,,"“eats, gnaws”",
唱導,chàng dǎo,,“advocates and guides”,
唱,chàng,,"“shouts, utters”",
唐捐,táng juān,,"“comes to nothing, becomes in vain”",
咸皆共,xián jiē gòng,,“all together”,"Cf. 咸皆 (xián jiē), 皆共 (jiē gòng)"
咸皆,xián jiē,,“all together”,Cf. 咸皆共 (xián jiē gòng)
和香,hé xiāng,,→ 和香 (huó xiāng),
和香,huó xiāng,,“blended incense”,
和脩吉,hé xiū jí,QYS. γuâ sjəu kjiet4,name of a dragon king [nāgarāja],
命濁,mìng zhuó,,“the defilement of a life span”,
命命,mìng mìng,,"name of a kind of pheasant (or partridge), a literal translation of Skt. jīvakajīvaka, name of a bird, a kind of pheasant. The bird utters a cry sounding like jīva jīva (Skt. jīva means “life”), therefore it is named jīvajīvaka, jīvaṃjīvaka, jīvakajīvaka, and so on.",
周障,zhōu zhàng,,"“fences, which surround (a house)”",
周陀,zhōu tuó,QYS. tßjəu dâ,name of a disciple of the Buddha,
𠯗食,zā shí,,→ 唼食 (shà shí),
告勅,gào chì,,"“commands, tells”",
名色,míng sè,,“name and form”,
名相,míng xiàng,,name of a buddha,
同梵行者,tóng fàn xíng zhě,,"“one’s fellow, who practices the same Brahma-conduct or chastity”",
同共,tóng gòng,,“all together”,
吉遮,jí zhē,QYS. kjiet4 tśja,a transliteration of Skt. kṛtya (“a kind of demon”[BHSD.]) or its Middle Indic form kicca,"Cf. 人吉遮 (rén jí zhē), 夜叉吉遮 (yè chā jí zhē)"
合掌,hé zhǎng,,"“joins palms, puts the ten fingers together”",
合成,hé chéng,,“makes by putting together or combining parts”,
各自,gè zì,,“each”,
各相,gè xiāng,,“each other”,
各各自相,gè gè zì xiāng,,“each other”,
各共,gè gòng,,“everyone”,
可惡,kě wù,,"“disgusting, ugly”",
叫喚,jiào huàn,,"“shrieks, screams”",
句逗,jù dòu,,“punctuations (or divisions) into sentences and phrases” or “sentences and phrases”,
受用,shòu yòng,,“receives and uses”,
受持,shòu chí,,“receives and keeps (the Buddha’s teaching etc.)”,
受,shòu,,"“feeling, sensation”",
取證,qǔ zhèng,,"“realises, attains, reaches (enlightenment)”#","Cf. 證 (zhèng), 得證 (dé zhèng)"
取,qǔ,,"“grasping, clinging (to existence)”",
及與,jí yǔ,,"“and, as well as”","Cf. 及以 (jí yǐ), 及於 (jí yú)"
及於,jí yú,,"“and, as well as”","Cf. 及以 (jí yǐ), 及與 (jí yǔ)"
及以,jí yǐ,,"“and, as well as”","Cf. 及於 (jí yú), 及與 (jí yǔ)"
又復,yòu fù,,“furthermore”,
又亦,yòu yì,,“furthermore”,
去來,qù lái,,→ 來 (lái),
厭離,yàn lí,,"“detests, abominates; repulsion, revulsion”",
厭患,yàn huàn,,"“loathes, detests”",
厭怠,yàn dài,,"“laziness, weariness, indolence”",
卽便,jí biàn,,"“immediately, promptly, now”",
南無,nā mó,QYS. nậm mju,a transliteration of Skt.namo (“salutations to”),
南無,nán wú,,→ 南無 (nā mó),
半座,bàn zuò,,“half of one’s seat”,
千世界,qiān shì jiè,,"“a world system consisting of (a triple-thousand great) one-thousand worlds, i.e. the whole universe”",
十號,shí hào,,"“the ten epithets (of a buddha)” (i.e. 如來 [tathāgata], 應供 [arhat], 正遍知 [samyaksaṃbuddha], 明行足 [vidyācaraṇasaṃpanna], 善逝 [sugata], 世間解 [lokavid], 無上士 [anuttara], 調御丈夫 [puruṣadamyasārathi], 天人師 [śāstṛ devānāñ ca manuṣyāṇāṃ], 世尊 [bhagavat])",
十寶山,shí bǎo shān,,"“the ten mountains made of jewels” (namely Himavat, Gandhamādana, Khadiraka, Ṛṣigiri, Yugaṃdhara, Aśvakarṇa, Nimindhara, Cakravāḍa, Ketuma, Sumeru)",
十力,shí lì,,“the ten (supernatural) powers of a buddha; a buddha”,
十八不共法,shí bā bù gòng fǎ,,“the eighteen kinds of uncommon dharmas (of a buddha)”,
十二部經,shí èr bù jīng,,“the twelve kinds of scriptures”,
十二行法輪,shí èr xíng fǎ lún,,“the Dharma-wheel which has twelve aspects (or forms)”,
十二緣,shí èr yuán,,“the twelve conditions”,Cf. 十二因緣 (shí èr yīn yuán)
十二因緣,shí èr yīn yuán,,“the twelve causes and conditions”,"Cf. 十二緣 (shí èr yuán), 因緣 (yīn yuán)"
匾㔸,biǎn tī,,“thin and flat”,
化成,huà chéng,,"“changes into, transforms into”#",Cf. 變成 (biàn chéng)
化度,huà dù,,“instructs and saves”,
化導,huà dǎo,,“instructs and guides”,
化城,huà chéng,,"“a magic city, a conjured city”",
化作,huà zuò,,“conjures up”,
化佛,huà fó,,“a magically conjured-up buddha”,
化人,huà rén,,“a magically conjured-up person”,Cf. 變化人 (biàn huà rén)
勸請,quàn qǐng,,"“entreats, implores”",
勸發,quàn fā,,"“exhorts, urges, encourages”",
勤修,qín xiū,,“practises hard (or perseveringly)”,
勝法,shèng fǎ,,“the excellent Dharma”,
勝殿,shèng diàn,,“the palace of Victory” (a translation of Skt. Vaijayanta prāsāda),
勝幡,shèng fān,,"“the banner of victory” (a translation of Skt. vaijayanta “the banner of Indra; a banner, flag”[MW])",
務速,wù sù,,“in haste”,
勉濟,miǎn jì,,"“lets (someone) escape, rescues, gets free”",
勉出,miǎn chū,,"“lets (someone) escape, rescues, gets free”",
勇施,yǒng shī,,name of a bodhisattva,
劵䟽,quàn shū,,"“a ledger, an account book”",
劫賓那,jié bīn nà,QYS. kjɒp pjien4 nâ- ,name of a disciple of the Buddha,
劫燒,jié shāo,,“the fire in the kalpa of destruction burns (the world)”,
劫濁,jié zhuó,,“the defilement of the kalpa”,
劫數,jié shù,,“for a number of kalpas”,
劫,jié,QYS. kjɒp,"a transliteration of Skt. kalpa (a fabulous period of time, world-age)","Cf. 小劫 (xiǎo jié), 中劫 (zhōng jié), 濁劫 (zhuó jié)"
助佛道法,zhù fó dào fǎ,,“the dharmas which aid the Buddha-way”,
加趺,jiā fū,,“crosses one’s legs”,Cf. 結加趺坐 (jié jiā fū zuò)
加復,jiā fù,,“furthermore”,
功德利,gōng dé lì,,"“merits and benefits, advantage”",
前世,qián shì,,“previous life”,
剋責,kè zé,,“reproaches”,
則便,zé biàn,,"“then, immediately, consequently, in that case”",
剃除,tì chú,,“shaves”,
刹利,chà lì,QYS. tṣhat li-,a transliteration of Skt. kṣatriya (“a member of the governing or reigning caste”),
刹,chà,QYS. tṣhat,1) “a world” (a transliteration of Skt. kṣetra,
刹,chà,QYS. tṣhat,"2) “a canopy” (a transliteration of Skt. chattra [“a canopy”] → 表刹 (biǎo chà), 金刹 (jīn chà)",
利養,lì yǎng,,"“gain and offerings, gain”",Cf. 利供養 (lì gòng yǎng)
利根,lì gēn,,“sharp faculties; those of acute faculties”,Cf. 鈍根 (dùn gēn)
利智,lì zhì,,"“acute in understanding, of keen intelligence”",
利喜,lì xǐ,,“gives profits and joy”,
利供養,lì gòng yǎng,,“gain and offerings”,Cf. 利養 (lì yǎng)
別知,bié zhī,,“distinguishes”,
分身,fēn shēn,,"“bodies which emanate from a buddha etc., bodies which a buddha etc. magically creates, magically-created forms; creates bodies magically”",
分別,fēn bié,,"“explains, shows, proclaims, preaches; discerns, reasons”",
分,fèn,,"“one’s allotment in life, one’s ability, capacity, nature; right, share”",Cf. 性分 (xìng fèn)
刀杖,dāo zhàng,,“knives and staves”,
出現,chū xiàn,,"“appears, arises”",
出内,chū nà,,“lends and collects” (?),Cf. 出入 (chū rù)
出入,chū rù,,“lends and collects” (?),Cf. 出内 (chū nà)
出,chū,,"“utters, speaks”",
凶險,xiōng xiǎn,,"“fierce, cruel, ferocious”",Cf. 兇險 (xiōng xiǎn)
凡夫,fán fū,,“ordinary people”,
几案,jī àn,,“a table”,
最正覺,zuì zhèng jué,,“supremely right enlightenment”,"Cf. 等正覺 (děng zhèng jué), 正覺 (zhèng jué)"
最末後身,zuì mò hòu shēn,,"“the very last body, the final incarnation”","Cf. 後身 (hòu shēn), 最後身 (zuì hòu shēn), 末後 (mò hòu)"
最後身,zuì hòu shēn,,"“the last body, the last incarnation”","Cf. 後身 (hòu shēn), 最末後身 (zuì mò hòu shēn)"
最上乘,zuì shàng shèng,,"“the supreme Vehicle (i.e. teaching, wisdom)”",
内滅,nèi miè,,“individual (or personal) extinction”,
具足千萬光相,jù zú qiān wàn guāng xiàng,,name of a buddha,
具足,jù zú,,"“full, complete, perfect; fully, completely”",
共相,gòng xiāng,,"“together; each other, one another”",
共倶,gòng jù,,“together”,"Cf. 倶共 (jù gòng), 與共倶 (yǔ gòng jù)"
共,gòng,,"a preposition, used in a passive sentence to introduce the doer of the action.",Cf. 與 (yǔ)
六道,liù dào,,“the six states of existence”,Cf. 六趣 (liù qū)
六通,liù tōng,,"“the six penetrations, the six supernatural powers”",Cf. 六神通 (liù shén tōng)
六趣,liù qū,,“the six states of existence”,"Cf. 六道 (liù dào), 惡趣 (è qū)"
六神通,liù shén tōng,,"“the six kinds of supernatural penetrations, supernatural powers”","Cf. 六通 (liù tōng), 神通 (shén tōng); 五神通 (wǔ shén tōng)"
六波羅蜜,liù bō luó mì,,"“the six pāramitās, the six kinds of practice, leading to Buddhahood”","Cf. 波羅蜜 (bō luó mì), 五波羅蜜 (wǔ bō luó mì)"
六根,liù gēn,,"“the six faculties of sense, the six sense-organs”",Cf. 根 (gēn)
六入,liù rù,,"lit. “the six entrances, i.e. the six sense-organs or their six objects”",
八道,bā dào,,“eightfold-network of roads”#,Cf. 八交道 (bā jiāo dào)
八解脱,bā jiě tuō,,“the eight emancipations (or deliverances)”,
八十種妙好,bā shí zhǒng miào hǎo,,“the eighty beautiful features (of a buddha)”,
八交道,bā jiāo dào,,“eightfold-network of roads”,Cf. 八道 (bā dào)
兩足聖尊,liǎng zú shèng zūn,,“the most saintly and venerable one among two-legged beings”,"Cf. 兩足尊 (liǎng zú zūn), 兩足之尊 (liǎng zú zhī zūn), 二足尊 (èr zú zūn), 聖尊 (shèng zūn)"
兩足尊,liǎng zú zūn,,“the most venerable one among two-legged beings”,"Cf. 兩足聖尊 (liǎng zú shèng zūn), 兩足之尊 (liǎng zú zhī zūn), 二足尊 (èr zú zūn)"
兩足之尊,liǎng zú zhī zūn,,“the most venerable one among two-legged beings”,"Cf. 兩足聖尊 (liǎng zú shèng zūn), 兩足尊 (liǎng zú zūn), 二足尊 (èr zú zūn)"
入,rù,,"“enters, penetrates (intellectually), comprehends”",
兜率天,dōu shuài tiān,QYS. təu ṣjwet[ṣjwi-],“Tuṣita Heaven”,
兜樓婆,dōu lóu pó,QYS. təu ləu buâ,"a transliteration which corresponds with Skt. turuṣka (“olibanum, frankincense”). A corruption of 兜樓娑 (QYS. təu ləu sâ) or 兜樓沙 (QYS. təu ləu ṣâ)?",
光音,guāng yīn,,“the Bright Sound heaven”,
光照莊嚴相,guāng zhào zhuāng yán xiàng,,name of a bodhisattva,
光明莊嚴,guāng míng zhuāng yán,,name of a buddha-world,
光明,guāng míng,,name of a buddha,
光明,guāng míng,,name of a Mahābrahmā god,
光德,guāng dé,,name of a buddha-world,
先世,xiān shì,,“a previous life (or previous lives)”#,
兇險,xiōng xiǎn,,"“fierce, cruel, ferocious”",Cf. 凶險 (xiōng xiǎn)
兇戲,xiōng xì,,“brutal sports”,
充遍,chōng biàn,,"“permeates, pervades; fills with”",
充足,chōng zú,,“satisfies”,
充潤,chōng rùn,,"“fully moistens, completely dampens”",
充潔,chōng jié,,“pure white” (?),
充洽,chōng qià,,"“fully moistens, completely dampens”#",
優陀夷,yōu tuó yí,QYS. ʔjəu dâ jii,name of a disciple of the Buddha,
優鉢華,yōu bō huā,QYS. ʔjəu puât,“a flower of the utpala (the blue lotus)”,Cf. 優鉢羅 (yōu bō luó)
優鉢羅,yōu bō luó,QYS. ʔjəu puât lâ,a transliteration of Skt. utpala (the blue lotus),Cf. 優鉢華 (yōu bō huā)
優鉢羅,yōu bō luó,QYS. ʔjəu puât lâ,name of a dragon king [nāgarāja],
優波提舍經,yōu bō tí shè jīng,QYS. ʔjəu puâ diei śja-,“upadeśa (a certain style of Buddhist sacred literature) scriptures”,
優樓頻螺迦葉,yōu lóu pín luó jiā shè[yè],QYS. ʔjəu ləu bjien4 luâ kja[ka] śjäp[jiäp],name of a disciple of the Buddha,
優曇鉢華,yōu tán bō huā,QYS. ʔjəu dâm puât,“a flower of the uḍumbara (the glomerate fig tree)”,"Cf. 優曇鉢花 (yōu tán bō huā), 優曇鉢羅 (yōu tán bō luó), 優曇花 (yōu tán huā)"
優曇鉢花,yōu tán bō huā,QYS. ʔjəu dâm puât,“a flower of the uḍumbara (the glomerate fig tree)”,"Cf. 優曇鉢華 (yōu tán bō huā), 優曇花 (yōu tán huā), 優曇鉢羅 (yōu tán bō luó)"
優曇鉢羅,yōu tán bō luó,QYS. ʔjəu dâm puât lâ,"a transliteration of Skt. uḍumbara, udumbara (the glomerate fig tree)","Cf. 優曇鉢花 (yōu tán bō huā), 優曇鉢華 (yōu tán bō huā), 優曇花 (yōu tán huā)"
優曇花,yōu tán huā,QYS. ʔjəu dâm,“a flower of the uḍumbara (the glomerate fig tree)”,"Cf. 優曇鉢花 (yōu tán bō huā), 優曇鉢華 (yōu tán bō huā), 優曇鉢羅 (yōu tán bō luó)"
優婆夷,yōu pó yí,QYS. ʔjəu buâ jii,"a transliteration of Skt. upāsikā (“a devout laywoman, a lay devotee”)",
優婆塞,yōu pó sāi,QYS. ʔjəu buâ sək,"a transliteration of Skt. upāsaka (“a devout layman, a lay devotee”)",
儐從,bìn cóng,,“attendants (at the front and back)”,
價直,jià zhí,,"“worth, value”",
僧坊,sēng fáng,,“a monastery” or “a monk’s chamber”,
僧,sēng,QYS. səng,a transliteration of Skt. saṅgha (“a community of Buddhist monks”),"Cf. 比丘僧 (bǐ qiū sēng), 衆僧 (zhòng sēng), 破僧 (pò sēng)"
像法,xiàng fǎ,,“the counterfeit Dharma”,
偏黨,piān dǎng,,“partiality”,
偈,jì,QYS. gjäi-3,"a transliteration of Skt. gāthā (“a verse, stanza”)",Cf. 伽陀 (qié tuó)
假名字,jiǎ míng zì,,“provisional words (or expressions)”,
假使,jiǎ shǐ,,“even if”,
倶時,jù shí,,“at the same time”,
倶共,jù gòng,,“together”,"Cf. 共倶 (gòng jù), 與共倶 (yǔ gòng jù)"
値遇,zhí yù,,"“meets, encounters”",
借問,jiè wèn,,"“asks, inquires”",
倍復,bèi fù,,"“very, much, much more”",Cf. 復 (fù)
修集,xiū jí,,“cultivates and gathers (i.e. acquires)”,
修行,xiū xíng,,"“cultivates, practises”",
修攝,xiū shè,,"“collects, composes (one’s mind)”",
修持,xiū chí,,“practises and keeps”,
修學,xiū xué,,"“cultivates, practises”",
修多羅,xiū duō luó,QYS. sjəu tâ lâ,a transliteration of Skt. sūtra (“discourse”[BHSD]),
信解,xìn jiě,,“has faith in and understanding of (the Buddhist teaching)”,
信歸,xìn guī,,“believes and takes refuge in”,
信樂,xìn lè,,→ 信樂 (xìn yào),
信樂,xìn yào,,“believes with favour” or “believes and desires”,
信受,xìn shòu,,“believes and accepts”,
信力,xìn lì,,“the power of faith”,Cf. 大信力 (dà xìn lì)
信伏,xìn fú,,"“is convinced, believes, admires”",
便,biàn,,"“occasion, opportunity (for a hostile approach)”",
侵毀,qīn huǐ,,“offends”,
依求,yī qiú,,“relies upon and seeks”,
供散,gòng sàn,,“strews upon”,
來世,lái shì,,"“the next life, a future life; an age to come”","Cf. 當來世 (dāng lái shì), 未來世 (wèi lái shì)"
來下,lái xià,,“comes down”,
來,lái,,"a particle, used at the end of a sentence to indicate a suggestion, a request or a mild command",
作人,zuò rén,,“a labourer”,
作,zuò,,"“作是” + verb (e.g. thinks, says, chants etc.) means “thinks, says, chants etc. thus (or in this way)”",
佛道,fó dào,,"“the enlightenment of the Buddha; the Buddha-Path, the path leading to enlightenment”","Cf. 無上佛道 (wú shàng fó dào), 道 (dào)"
佛身,fó shēn,,“a Buddha-body”,
佛種,fó zhǒng,,“the seeds of Buddhahood”,
佛眼,fó yǎn,,“the Buddha-eye”,
佛法,fó fǎ,,“the Buddha-Dharma”,
佛智,fó zhì,,“the wisdom of the Buddha”,
佛教門,fó jiào mén,,“the gateway of the teachings of the Buddha”,
佛慧,fó huì,,“the wisdom of the Buddha”,
佛廟,fó miào,,“a shrine of a buddha”,"Cf. 塔 (tǎ), 塔廟 (tǎ miào), 佛塔 (fó tǎ), 石廟 (shí miào)"
佛寶,fó bǎo,,"“treasures of the Buddha, i.e. teachings of the Buddha”#",
佛子,fó zǐ,,"“a son of a buddha, a disciple of a buddha”",
佛塔,fó tǎ,,“a stūpa of a buddha”,"Cf. 塔 (tǎ), 塔廟 (tǎ miào), 佛廟 (fó miào)"
佛土,fó tǔ,,“a buddha-land”,
佛口所生子,fó kǒu suǒ shēng zǐ,,"“sons born from the Buddha’s mouth, legitimate sons of the Buddha”",Cf. 佛口 (fó kǒu)
佛口,fó kǒu,,“the Buddha’s mouth”,Cf. 佛口所生子 (fó kǒu suǒ shēng zǐ)
佛事,fó shì,,“activities of a buddha”,"Cf. 如來事 (rú lái shì), 魔事 (mó shì)"
佛乘,fó shèng,,"“the Buddha-Vehicle, the path leading to Buddhahood”",
佛,fó,,“enlightenment; Buddhaship”,
何等,hé děng,,“what”,
住立,zhù lì,,"“stands, stays, remains”",
住止,zhù zhǐ,,"“dwells, stays”",Cf. 止住 (zhǐ zhù)
住,zhù,,“(someone) stands”,
佉羅騫馱,qū luó qiān tuó {{DDB:qiāluóqiāntuó}},QYS. khja lâ khjän3 dâ-,name of an asura king {{DDB:Kharaka.n.tha},
伽陀,qié tuó,QYS. gja dâ,"a transliteration of Skt. gāthā (“a verse, stanza”)",Cf. 偈 (jì)
伽耶迦葉,qié yē jiā shè[yè],QYS. gja jia[zja] kja[ka] śjäp[jiäp],a disciple of the Buddha,
伽耶,qié yē,QYS. gja jia[zja],name of a city,
伺求,sì qiú,,“seeks”,
伶俜,líng píng,,"“wanders around, roams”",
休廢,xiū fèi,,"“stops, ceases”#",
以用,yǐ yòng,,"“with, by means of”",Cf. 持以 (chí yǐ)
以……故,yǐ ... gù,,"“with, by means of”#",
令,lìng,,“May ....!” (used when expressing a wish),
付囑,fù zhǔ,,"“entrusts, assigns”",
他土,tā tǔ,,"“another (buddha-)world, other (buddha-)lands”",
今世,jīn shì,,“in this present existence”,
仁者,rén zhě,,"“you, sir”",Cf. 仁 (rén)
仁,rén,,“you” (used in addressing one’s equal [as regards to seniority] in this text),Cf. 仁者 (rén zhě)
人吉遮,rén jí zhē,,“a human kṛtya” (a kind of demon),"Cf. 吉遮 (jí zhē), 夜叉吉遮 (yè chā jí zhē)"
人中尊,rén zhōng zūn,,“the supreme among men”,Cf. 人中上 (rén zhōng shàng); 天人尊 (tiān rén zūn)
人中上,rén zhōng shàng,,“the best of men”,Cf. 人中尊 (rén zhōng zūn) etc.
亦復,yì fù,,"“also, too”",
亦,yì,,"“still, yet, nevertheless”",
交露幔,jiāo lù màn,,"→ 寶交露幔 (bǎo jiāo lù màn), 珠交露幔 (zhū jiāo lù màn)",
